SEATS,PASSENGERS,DISTANCE,CARRIER,ORIGIN,DEST,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,MONTH
0.0,0.0,74.0,7S,OTZ,WLK,412,2,10
0.0,0.0,74.0,7S,OTZ,WLK,412,2,11
0.0,0.0,74.0,7S,OTZ,WLK,412,2,12
0.0,0.0,74.0,7S,RDV,ANI,412,2,6
0.0,0.0,74.0,7S,RDV,ANI,412,2,7
0.0,0.0,74.0,7S,RDV,ANI,412,2,7
0.0,0.0,74.0,7S,SCM,EMK,412,2,1
0.0,0.0,74.0,7S,SCM,EMK,412,2,2
0.0,0.0,74.0,7S,SCM,EMK,412,2,6
0.0,0.0,74.0,7S,SCM,EMK,412,2,7
0.0,0.0,74.0,7S,UNK,KKA,412,2,1
0.0,0.0,74.0,7S,UNK,KKA,412,2,2
0.0,0.0,74.0,7S,UNK,KKA,412,2,3
0.0,0.0,74.0,7S,UNK,KKA,412,2,5
0.0,0.0,74.0,7S,UNK,KKA,412,2,6
0.0,0.0,74.0,7S,UNK,KKA,412,2,7
0.0,0.0,74.0,7S,UNK,KKA,412,2,8
0.0,0.0,74.0,7S,UNK,KKA,412,2,9
0.0,0.0,74.0,7S,UNK,KKA,412,2,10
0.0,0.0,74.0,7S,UNK,KKA,412,2,11
0.0,0.0,74.0,7S,UNK,KKA,412,2,12
0.0,0.0,74.0,7S,WLK,OTZ,412,2,1
0.0,0.0,74.0,7S,WLK,OTZ,412,2,2
0.0,0.0,74.0,7S,WLK,OTZ,412,2,3
0.0,0.0,74.0,7S,WLK,OTZ,412,2,4
0.0,0.0,74.0,7S,WLK,OTZ,412,2,5
0.0,0.0,74.0,7S,WLK,OTZ,412,2,6
0.0,0.0,74.0,7S,WLK,OTZ,412,2,7
0.0,0.0,74.0,7S,WLK,OTZ,412,2,8
0.0,0.0,74.0,7S,WLK,OTZ,412,2,9
0.0,0.0,74.0,7S,WLK,OTZ,412,2,10
0.0,0.0,74.0,7S,WLK,OTZ,412,2,11
0.0,0.0,74.0,7S,WLK,OTZ,412,2,12
0.0,0.0,74.0,FX,BHM,HSV,416,2,5
0.0,0.0,74.0,FX,BQN,SJU,626,2,3
0.0,0.0,74.0,FX,BQN,SJU,626,2,5
0.0,0.0,74.0,FX,EWN,ILM,110,2,7
0.0,0.0,74.0,FX,ILM,EWN,110,2,6
0.0,0.0,74.0,FX,MKE,MSN,691,2,1
0.0,0.0,74.0,FX,MKE,MSN,691,2,2
0.0,0.0,74.0,FX,MKE,MSN,691,2,3
0.0,0.0,74.0,FX,MKE,MSN,691,2,4
0.0,0.0,74.0,FX,MKE,MSN,691,2,5
0.0,0.0,74.0,FX,MKE,MSN,691,2,6
0.0,0.0,74.0,FX,MKE,MSN,691,2,7
0.0,0.0,74.0,FX,MKE,MSN,691,2,8
0.0,0.0,74.0,FX,MKE,MSN,691,2,9
0.0,0.0,74.0,FX,MKE,MSN,691,2,10
0.0,0.0,74.0,FX,MKE,MSN,691,2,11
0.0,0.0,74.0,FX,MKE,MSN,691,2,12
0.0,0.0,74.0,FX,MSN,MKE,691,2,1
0.0,0.0,74.0,FX,MSN,MKE,691,2,2
0.0,0.0,74.0,FX,MSN,MKE,691,2,3
0.0,0.0,74.0,FX,MSN,MKE,691,2,4
0.0,0.0,74.0,FX,MSN,MKE,691,2,5
0.0,0.0,74.0,FX,MSN,MKE,691,2,6
0.0,0.0,74.0,FX,MSN,MKE,691,2,7
0.0,0.0,74.0,FX,MSN,MKE,691,2,8
0.0,0.0,74.0,FX,MSN,MKE,691,2,9
0.0,0.0,74.0,FX,MSN,MKE,691,2,10
0.0,0.0,74.0,FX,MSN,MKE,691,2,11
0.0,0.0,74.0,FX,MSN,MKE,691,2,12
0.0,0.0,74.0,FX,SJU,BQN,110,2,4
0.0,0.0,74.0,FX,SMF,XXP,416,2,1
0.0,0.0,74.0,FX,SMF,XXP,416,2,4
0.0,0.0,74.0,FX,SMF,XXP,416,2,5
0.0,0.0,74.0,FX,SMF,XXP,416,2,9
0.0,0.0,74.0,FX,SMF,XXP,416,2,10
0.0,0.0,74.0,FX,SMF,XXP,416,2,12
0.0,0.0,74.0,WI,LAX,VCV,820,2,6
0.0,0.0,74.0,WI,LAX,VCV,820,2,11
0.0,0.0,74.0,WI,VCV,LAX,820,2,6
0.0,0.0,74.0,WI,VCV,LAX,820,2,11
0.0,0.0,75.0,5X,GSP,CLT,622,2,12
0.0,0.0,75.0,5X,ORF,RIC,622,2,1
0.0,0.0,75.0,5X,ORF,RIC,622,2,2
0.0,0.0,75.0,5X,ORF,RIC,622,2,3
0.0,0.0,75.0,5X,ORF,RIC,622,2,4
0.0,0.0,75.0,5X,ORF,RIC,622,2,5
0.0,0.0,75.0,5X,ORF,RIC,622,2,6
0.0,0.0,75.0,5X,ORF,RIC,622,2,7
0.0,0.0,75.0,5X,ORF,RIC,622,2,8
0.0,0.0,75.0,5X,ORF,RIC,622,2,9
0.0,0.0,75.0,5X,ORF,RIC,622,2,10
0.0,0.0,75.0,5X,ORF,RIC,622,2,11
0.0,0.0,75.0,5X,ORF,RIC,622,2,12
0.0,0.0,75.0,5X,RIC,ORF,622,2,1
0.0,0.0,75.0,5X,RIC,ORF,622,2,2
0.0,0.0,75.0,5X,RIC,ORF,622,2,3
0.0,0.0,75.0,5X,RIC,ORF,622,2,4
0.0,0.0,75.0,5X,RIC,ORF,622,2,5
0.0,0.0,75.0,5X,RIC,ORF,622,2,6
0.0,0.0,75.0,5X,RIC,ORF,622,2,7
0.0,0.0,75.0,5X,RIC,ORF,622,2,8
0.0,0.0,75.0,5X,RIC,ORF,622,2,9
0.0,0.0,75.0,5X,RIC,ORF,622,2,10
0.0,0.0,75.0,5X,RIC,ORF,622,2,11
0.0,0.0,75.0,5X,RIC,ORF,622,2,12
0.0,0.0,75.0,7S,BET,MLL,412,2,1
0.0,0.0,75.0,7S,BET,MLL,412,2,2
0.0,0.0,75.0,7S,BET,MLL,412,2,3
0.0,0.0,75.0,7S,BET,MLL,412,2,4
0.0,0.0,75.0,7S,BET,MLL,412,2,5
0.0,0.0,75.0,7S,BET,MLL,412,2,6
0.0,0.0,75.0,7S,BET,MLL,412,2,7
0.0,0.0,75.0,7S,BET,MLL,412,2,8
0.0,0.0,75.0,7S,BET,MLL,412,2,9
0.0,0.0,75.0,7S,BET,MLL,412,2,10
0.0,0.0,75.0,7S,BET,MLL,412,2,11
0.0,0.0,75.0,7S,BET,MLL,412,2,12
0.0,0.0,75.0,7S,KKH,PTU,412,2,5
0.0,0.0,75.0,7S,MLL,BET,412,2,1
0.0,0.0,75.0,7S,MLL,BET,412,2,2
0.0,0.0,75.0,7S,MLL,BET,412,2,3
0.0,0.0,75.0,7S,MLL,BET,412,2,4
0.0,0.0,75.0,7S,MLL,BET,412,2,5
0.0,0.0,75.0,7S,MLL,BET,412,2,7
0.0,0.0,75.0,7S,MLL,BET,412,2,8
0.0,0.0,75.0,7S,MLL,BET,412,2,9
0.0,0.0,75.0,7S,MLL,BET,412,2,10
0.0,0.0,75.0,7S,MLL,BET,412,2,11
0.0,0.0,75.0,7S,MLL,BET,412,2,12
0.0,0.0,75.0,FX,JST,PIT,416,2,8
0.0,0.0,75.0,FX,MHT,PWM,622,2,1
0.0,0.0,75.0,FX,OAK,SMF,626,2,7
0.0,0.0,75.0,FX,OAK,SMF,626,2,10
0.0,0.0,75.0,FX,OAK,SMF,626,2,12
0.0,0.0,75.0,FX,SMF,OAK,622,2,3
0.0,0.0,75.0,FX,SMF,OAK,626,2,3
0.0,0.0,75.0,FX,SMF,OAK,626,2,12
0.0,0.0,75.0,FX,SMF,OAK,740,2,2
0.0,0.0,75.0,FX,SMF,OAK,740,2,3
0.0,0.0,75.0,YX,CLT,GSP,673,1,1
0.0,0.0,76.0,5X,MHR,OAK,622,2,3
0.0,0.0,76.0,5X,MHR,OAK,622,2,6
0.0,0.0,76.0,5X,MHR,OAK,626,2,3
0.0,0.0,76.0,5X,MHR,OAK,626,2,4
0.0,0.0,76.0,5X,MHR,OAK,626,2,5
0.0,0.0,76.0,5X,MHR,OAK,626,2,7
0.0,0.0,76.0,5X,MHR,OAK,691,2,12
0.0,0.0,76.0,5X,MHR,OAK,740,2,12
0.0,0.0,76.0,5X,OAK,MHR,626,2,9
0.0,0.0,76.0,5X,OAK,MHR,626,2,10
0.0,0.0,76.0,5X,OAK,MHR,626,2,11
0.0,0.0,76.0,5X,OAK,MHR,626,2,12
0.0,0.0,76.0,5X,OAK,MHR,691,2,12
0.0,0.0,76.0,7S,KWK,NUP,412,2,4
0.0,0.0,76.0,7S,PQS,EMK,412,2,1
0.0,0.0,76.0,7S,PQS,EMK,412,2,2
0.0,0.0,76.0,7S,PQS,EMK,412,2,10
0.0,0.0,76.0,7S,PQS,EMK,412,2,11
0.0,0.0,76.0,7S,SCM,KSM,412,2,4
0.0,0.0,76.0,7S,SCM,KSM,412,2,6
0.0,0.0,76.0,7S,SCM,KSM,412,2,7
0.0,0.0,76.0,7S,SCM,KSM,412,2,10
0.0,0.0,76.0,7S,SCM,KSM,412,2,11
0.0,0.0,77.0,5X,FWA,SBN,622,2,1
0.0,0.0,77.0,5X,FWA,SBN,622,2,2
0.0,0.0,77.0,5X,FWA,SBN,622,2,3
0.0,0.0,77.0,5X,FWA,SBN,622,2,4
0.0,0.0,77.0,5X,FWA,SBN,622,2,5
0.0,0.0,77.0,5X,FWA,SBN,622,2,6
0.0,0.0,77.0,5X,FWA,SBN,622,2,7
0.0,0.0,77.0,5X,FWA,SBN,622,2,8
0.0,0.0,77.0,5X,FWA,SBN,622,2,9
0.0,0.0,77.0,5X,FWA,SBN,622,2,10
0.0,0.0,77.0,5X,FWA,SBN,622,2,11
0.0,0.0,77.0,5X,FWA,SBN,622,2,12
0.0,0.0,77.0,5X,FWA,SBN,691,2,9
0.0,0.0,77.0,7S,ANI,ANV,412,2,1
0.0,0.0,77.0,7S,ANI,ANV,412,2,2
0.0,0.0,77.0,7S,ANI,ANV,412,2,9
0.0,0.0,77.0,7S,ANI,SHX,412,2,4
0.0,0.0,77.0,7S,ANI,SHX,412,2,9
0.0,0.0,77.0,7S,ANV,ANI,412,2,8
0.0,0.0,77.0,7S,ANV,ANI,412,2,9
0.0,0.0,77.0,7S,BET,KWK,412,2,1
0.0,0.0,77.0,7S,BET,KWK,412,2,2
0.0,0.0,77.0,7S,BET,KWK,412,2,3
0.0,0.0,77.0,7S,BET,KWK,412,2,4
0.0,0.0,77.0,7S,BET,KWK,412,2,5
0.0,0.0,77.0,7S,BET,KWK,412,2,6
0.0,0.0,77.0,7S,BET,KWK,412,2,8
0.0,0.0,77.0,7S,BET,KWK,412,2,9
0.0,0.0,77.0,7S,BET,KWK,412,2,11
0.0,0.0,77.0,7S,BET,KWK,412,2,12
0.0,0.0,77.0,7S,KWK,BET,412,2,1
0.0,0.0,77.0,7S,KWK,BET,412,2,2
0.0,0.0,77.0,7S,KWK,BET,412,2,3
0.0,0.0,77.0,7S,KWK,BET,412,2,4
0.0,0.0,77.0,7S,KWK,BET,412,2,5
0.0,0.0,77.0,7S,KWK,BET,412,2,6
0.0,0.0,77.0,7S,KWK,BET,412,2,7
0.0,0.0,77.0,7S,KWK,BET,412,2,8
0.0,0.0,77.0,7S,KWK,BET,412,2,9
0.0,0.0,77.0,7S,KWK,BET,412,2,11
0.0,0.0,77.0,7S,KWK,BET,412,2,12
0.0,0.0,77.0,7S,SHX,ANI,412,2,4
0.0,0.0,77.0,FX,CIC,SMF,416,2,1
0.0,0.0,77.0,FX,CIC,SMF,416,2,2
0.0,0.0,77.0,FX,CIC,SMF,416,2,3
0.0,0.0,77.0,FX,CIC,SMF,416,2,4
0.0,0.0,77.0,FX,CIC,SMF,416,2,5
0.0,0.0,77.0,FX,CIC,SMF,416,2,6
0.0,0.0,77.0,FX,CIC,SMF,416,2,7
0.0,0.0,77.0,FX,CIC,SMF,416,2,8
0.0,0.0,77.0,FX,CIC,SMF,416,2,9
0.0,0.0,77.0,FX,CIC,SMF,416,2,10
0.0,0.0,77.0,FX,CIC,SMF,416,2,11
0.0,0.0,77.0,FX,CIC,SMF,416,2,12
0.0,0.0,77.0,FX,ELM,ROC,416,2,1
0.0,0.0,77.0,FX,ELM,ROC,416,2,2
0.0,0.0,77.0,FX,ELM,ROC,416,2,3
0.0,0.0,77.0,FX,ELM,ROC,416,2,4
0.0,0.0,77.0,FX,ELM,ROC,416,2,5
0.0,0.0,77.0,FX,ELM,ROC,416,2,6
0.0,0.0,77.0,FX,ELM,ROC,416,2,7
0.0,0.0,77.0,FX,ELM,ROC,416,2,8
0.0,0.0,77.0,FX,ELM,ROC,416,2,9
0.0,0.0,77.0,FX,ELM,ROC,416,2,10
0.0,0.0,77.0,FX,ELM,ROC,416,2,11
0.0,0.0,77.0,FX,FWA,SBN,622,2,1
0.0,0.0,77.0,FX,FWA,SBN,622,2,2
0.0,0.0,77.0,FX,FWA,SBN,622,2,3
0.0,0.0,77.0,FX,FWA,SBN,622,2,4
0.0,0.0,77.0,FX,FWA,SBN,622,2,5
0.0,0.0,77.0,FX,FWA,SBN,622,2,6
0.0,0.0,77.0,FX,FWA,SBN,622,2,7
0.0,0.0,77.0,FX,FWA,SBN,622,2,8
0.0,0.0,77.0,FX,FWA,SBN,622,2,9
0.0,0.0,77.0,FX,FWA,SBN,622,2,10
0.0,0.0,77.0,FX,FWA,SBN,622,2,11
0.0,0.0,77.0,FX,FWA,SBN,622,2,12
0.0,0.0,77.0,FX,ROC,ELM,416,2,1
0.0,0.0,77.0,FX,ROC,ELM,416,2,2
0.0,0.0,77.0,FX,ROC,ELM,416,2,3
0.0,0.0,77.0,FX,ROC,ELM,416,2,4
0.0,0.0,77.0,FX,ROC,ELM,416,2,5
0.0,0.0,77.0,FX,ROC,ELM,416,2,6
0.0,0.0,77.0,FX,ROC,ELM,416,2,7
0.0,0.0,77.0,FX,ROC,ELM,416,2,8
0.0,0.0,77.0,FX,ROC,ELM,416,2,9
0.0,0.0,77.0,FX,ROC,ELM,416,2,10
0.0,0.0,77.0,FX,ROC,ELM,416,2,11
0.0,0.0,77.0,FX,SMF,CIC,416,2,2
0.0,0.0,77.0,FX,SMF,CIC,416,2,12
0.0,0.0,77.0,GFQ,PTK,TOL,629,2,11
0.0,0.0,77.0,GFQ,PTK,TOL,715,2,6
0.0,0.0,77.0,GFQ,TOL,PTK,629,2,11
0.0,0.0,77.0,GFQ,TOL,PTK,629,2,12
0.0,0.0,77.0,GFQ,TOL,PTK,715,2,12
0.0,0.0,77.0,N8,WRI,DOV,819,2,11
0.0,0.0,78.0,7S,GNU,EEK,412,2,3
0.0,0.0,78.0,7S,GNU,EEK,412,2,5
0.0,0.0,78.0,7S,GNU,EEK,412,2,10
0.0,0.0,78.0,7S,KWN,ATT,412,2,1
0.0,0.0,78.0,FX,ACK,PVD,416,2,1
0.0,0.0,78.0,FX,ACK,PVD,416,2,2
0.0,0.0,78.0,FX,ACK,PVD,416,2,3
0.0,0.0,78.0,FX,ACK,PVD,416,2,4
0.0,0.0,78.0,FX,ACK,PVD,416,2,5
0.0,0.0,78.0,FX,ACK,PVD,416,2,6
0.0,0.0,78.0,FX,ACK,PVD,416,2,7
0.0,0.0,78.0,FX,ACK,PVD,416,2,8
0.0,0.0,78.0,FX,ACK,PVD,416,2,9
0.0,0.0,78.0,FX,ACK,PVD,416,2,10
0.0,0.0,78.0,FX,ACK,PVD,416,2,11
0.0,0.0,78.0,FX,ACK,PVD,416,2,12
0.0,0.0,78.0,FX,PVD,ACK,416,2,1
0.0,0.0,78.0,FX,PVD,ACK,416,2,2
0.0,0.0,78.0,FX,PVD,ACK,416,2,3
0.0,0.0,78.0,FX,PVD,ACK,416,2,4
0.0,0.0,78.0,FX,PVD,ACK,416,2,5
0.0,0.0,78.0,FX,PVD,ACK,416,2,6
0.0,0.0,78.0,FX,PVD,ACK,416,2,7
0.0,0.0,78.0,FX,PVD,ACK,416,2,8
0.0,0.0,78.0,FX,PVD,ACK,416,2,9
0.0,0.0,78.0,FX,PVD,ACK,416,2,10
0.0,0.0,78.0,FX,PVD,ACK,416,2,11
0.0,0.0,78.0,FX,PVD,ACK,416,2,12
0.0,0.0,79.0,7S,ANI,SLQ,412,2,2
0.0,0.0,79.0,7S,ANI,SLQ,412,2,3
0.0,0.0,79.0,7S,ANI,SLQ,412,2,7
0.0,0.0,79.0,7S,ANI,SLQ,412,2,8
0.0,0.0,79.0,7S,KVL,OTZ,412,2,1
0.0,0.0,79.0,7S,KVL,OTZ,412,2,2
0.0,0.0,79.0,7S,KVL,OTZ,412,2,3
0.0,0.0,79.0,7S,KVL,OTZ,412,2,4
0.0,0.0,79.0,7S,KVL,OTZ,412,2,5
0.0,0.0,79.0,7S,KVL,OTZ,412,2,6
0.0,0.0,79.0,7S,KVL,OTZ,412,2,7
0.0,0.0,79.0,7S,KVL,OTZ,412,2,8
0.0,0.0,79.0,7S,KVL,OTZ,412,2,9
0.0,0.0,79.0,7S,KVL,OTZ,412,2,10
0.0,0.0,79.0,7S,KVL,OTZ,412,2,11
0.0,0.0,79.0,7S,KVL,OTZ,412,2,12
0.0,0.0,79.0,7S,OTZ,KVL,412,2,1
0.0,0.0,79.0,7S,OTZ,KVL,412,2,2
0.0,0.0,79.0,7S,OTZ,KVL,412,2,3
0.0,0.0,79.0,7S,OTZ,KVL,412,2,4
0.0,0.0,79.0,7S,OTZ,KVL,412,2,5
0.0,0.0,79.0,7S,OTZ,KVL,412,2,6
0.0,0.0,79.0,7S,OTZ,KVL,412,2,7
0.0,0.0,79.0,7S,OTZ,KVL,412,2,8
0.0,0.0,79.0,7S,OTZ,KVL,412,2,9
0.0,0.0,79.0,7S,OTZ,KVL,412,2,10
0.0,0.0,79.0,7S,OTZ,KVL,412,2,11
0.0,0.0,79.0,7S,OTZ,KVL,412,2,12
0.0,0.0,79.0,FX,BDL,SWF,691,2,11
0.0,0.0,80.0,5X,ALB,BDL,622,2,5
0.0,0.0,80.0,5X,ALB,BDL,622,2,12
0.0,0.0,80.0,5X,EWR,PHL,622,2,9
0.0,0.0,80.0,5X,EWR,PHL,622,2,12
0.0,0.0,80.0,5X,EWR,PHL,626,2,1
0.0,0.0,80.0,5X,EWR,PHL,626,2,2
0.0,0.0,80.0,5X,EWR,PHL,626,2,3
0.0,0.0,80.0,5X,EWR,PHL,626,2,4
0.0,0.0,80.0,5X,EWR,PHL,626,2,5
0.0,0.0,80.0,5X,EWR,PHL,626,2,6
0.0,0.0,80.0,5X,EWR,PHL,626,2,7
0.0,0.0,80.0,5X,EWR,PHL,626,2,8
0.0,0.0,80.0,5X,EWR,PHL,626,2,9
0.0,0.0,80.0,5X,EWR,PHL,626,2,10
0.0,0.0,80.0,5X,EWR,PHL,626,2,11
0.0,0.0,80.0,5X,EWR,PHL,626,2,12
0.0,0.0,80.0,5X,PHL,EWR,622,2,3
0.0,0.0,80.0,5X,PHL,EWR,622,2,5
0.0,0.0,80.0,5X,PHL,EWR,622,2,7
0.0,0.0,80.0,5X,PHL,EWR,622,2,8
0.0,0.0,80.0,5X,PHL,EWR,622,2,9
0.0,0.0,80.0,5X,PHL,EWR,626,2,1
0.0,0.0,80.0,5X,PHL,EWR,626,2,2
0.0,0.0,80.0,5X,PHL,EWR,626,2,3
0.0,0.0,80.0,5X,PHL,EWR,626,2,4
0.0,0.0,80.0,5X,PHL,EWR,626,2,5
0.0,0.0,80.0,5X,PHL,EWR,626,2,6
0.0,0.0,80.0,5X,PHL,EWR,626,2,7
0.0,0.0,80.0,5X,PHL,EWR,626,2,8
0.0,0.0,80.0,5X,PHL,EWR,626,2,9
0.0,0.0,80.0,5X,PHL,EWR,626,2,10
0.0,0.0,80.0,5X,PHL,EWR,626,2,11
0.0,0.0,80.0,5X,PHL,EWR,626,2,12
0.0,0.0,80.0,5X,PHL,EWR,691,2,7
0.0,0.0,80.0,5X,PHL,EWR,691,2,8
0.0,0.0,80.0,5X,PHL,EWR,691,2,9
0.0,0.0,80.0,5X,PHL,EWR,691,2,12
0.0,0.0,80.0,5X,PHL,EWR,740,2,11
0.0,0.0,80.0,5X,PHL,EWR,740,2,12
0.0,0.0,80.0,7S,KKI,ANI,412,2,4
0.0,0.0,80.0,7S,KKI,ANI,412,2,8
0.0,0.0,80.0,7S,OTZ,RDB,412,2,4
0.0,0.0,80.0,7S,RDB,OTZ,412,2,8
0.0,0.0,80.0,DL,MKE,MDW,622,1,4
0.0,0.0,80.0,FX,EWR,PHL,626,2,12
0.0,0.0,80.0,FX,EWR,PHL,740,2,2
0.0,0.0,80.0,FX,OAK,SNS,416,2,8
0.0,0.0,80.0,FX,OAK,SNS,416,2,9
0.0,0.0,80.0,FX,PHL,EWR,626,2,6
0.0,0.0,80.0,KD,PHL,EWR,820,2,12
0.0,0.0,80.0,NC,RDB,OTZ,617,2,2
0.0,0.0,80.0,UA,PHL,EWR,622,1,6
0.0,0.0,81.0,5X,MCO,TPA,622,2,12
0.0,0.0,81.0,5X,MCO,TPA,626,2,9
0.0,0.0,81.0,5X,MCO,TPA,691,2,1
0.0,0.0,81.0,5X,MCO,TPA,691,2,2
0.0,0.0,81.0,5X,MCO,TPA,740,2,3
0.0,0.0,81.0,5X,MCO,TPA,740,2,12
0.0,0.0,81.0,5X,TPA,MCO,622,2,2
0.0,0.0,81.0,5X,TPA,MCO,622,2,3
0.0,0.0,81.0,5X,TPA,MCO,622,2,7
0.0,0.0,81.0,5X,TPA,MCO,622,2,8
0.0,0.0,81.0,5X,TPA,MCO,626,2,1
0.0,0.0,81.0,5X,TPA,MCO,691,2,6
0.0,0.0,81.0,5X,TPA,MCO,691,2,12
0.0,0.0,81.0,7S,GLV,UNK,412,2,4
0.0,0.0,81.0,7S,GLV,UNK,412,2,5
0.0,0.0,81.0,7S,GLV,UNK,412,2,8
0.0,0.0,81.0,7S,GLV,UNK,412,2,10
0.0,0.0,81.0,7S,GLV,UNK,412,2,11
0.0,0.0,81.0,7S,GLV,UNK,412,2,12
0.0,0.0,81.0,7S,UNK,GLV,412,2,9
0.0,0.0,81.0,EM,FRD,SEA,416,2,1
0.0,0.0,81.0,EM,SEA,FRD,416,2,1
0.0,0.0,81.0,EM,SEA,FRD,416,2,2
0.0,0.0,81.0,EM,SEA,FRD,416,2,3
0.0,0.0,81.0,EM,SEA,FRD,416,2,4
0.0,0.0,81.0,EM,SEA,FRD,416,2,5
0.0,0.0,81.0,EM,SEA,FRD,416,2,6
0.0,0.0,81.0,EM,SEA,FRD,416,2,7
0.0,0.0,81.0,EM,SEA,FRD,416,2,8
0.0,0.0,81.0,EM,SEA,FRD,416,2,9
0.0,0.0,81.0,EM,SEA,FRD,416,2,10
0.0,0.0,81.0,EM,SEA,FRD,416,2,11
0.0,0.0,81.0,EM,SEA,FRD,416,2,12
0.0,0.0,81.0,FX,MCO,TPA,626,2,9
0.0,0.0,81.0,FX,MRY,OAK,416,2,1
0.0,0.0,81.0,FX,MRY,OAK,416,2,2
0.0,0.0,81.0,FX,MRY,OAK,416,2,3
0.0,0.0,81.0,FX,MRY,OAK,416,2,4
0.0,0.0,81.0,FX,MRY,OAK,416,2,5
0.0,0.0,81.0,FX,MRY,OAK,416,2,6
0.0,0.0,81.0,FX,MRY,OAK,416,2,7
0.0,0.0,81.0,FX,MRY,OAK,416,2,8
0.0,0.0,81.0,FX,MRY,OAK,416,2,9
0.0,0.0,81.0,FX,MRY,OAK,416,2,10
0.0,0.0,81.0,FX,MRY,OAK,416,2,11
0.0,0.0,81.0,FX,MRY,OAK,416,2,12
0.0,0.0,81.0,FX,OAK,MRY,416,2,1
0.0,0.0,81.0,FX,OAK,MRY,416,2,2
0.0,0.0,81.0,FX,OAK,MRY,416,2,3
0.0,0.0,81.0,FX,OAK,MRY,416,2,4
0.0,0.0,81.0,FX,OAK,MRY,416,2,5
0.0,0.0,81.0,FX,OAK,MRY,416,2,6
0.0,0.0,81.0,FX,OAK,MRY,416,2,7
0.0,0.0,81.0,FX,OAK,MRY,416,2,8
0.0,0.0,81.0,FX,OAK,MRY,416,2,9
0.0,0.0,81.0,FX,OAK,MRY,416,2,10
0.0,0.0,81.0,FX,OAK,MRY,416,2,11
0.0,0.0,81.0,FX,OAK,MRY,416,2,12
0.0,0.0,81.0,FX,SEA,FRD,416,2,1
0.0,0.0,81.0,FX,SEA,FRD,416,2,2
0.0,0.0,81.0,FX,SEA,FRD,416,2,3
0.0,0.0,81.0,FX,SEA,FRD,416,2,4
0.0,0.0,81.0,FX,SEA,FRD,416,2,5
0.0,0.0,81.0,FX,SEA,FRD,416,2,6
0.0,0.0,81.0,FX,SEA,FRD,416,2,7
0.0,0.0,81.0,FX,SEA,FRD,416,2,8
0.0,0.0,81.0,FX,SEA,FRD,416,2,9
0.0,0.0,81.0,FX,SEA,FRD,416,2,10
0.0,0.0,81.0,FX,SEA,FRD,416,2,11
0.0,0.0,81.0,FX,SEA,FRD,416,2,12
0.0,0.0,81.0,FX,TPA,MCO,691,2,12
0.0,0.0,81.0,J5,JNU,SGY,35,4,6
0.0,0.0,81.0,J5,SGY,JNU,35,4,6
0.0,0.0,82.0,5V,FAI,RMP,218,2,11
0.0,0.0,82.0,5V,FAI,RMP,421,2,12
0.0,0.0,82.0,5V,RMP,FAI,218,2,11
0.0,0.0,82.0,5V,RMP,FAI,421,2,12
0.0,0.0,82.0,7S,KGK,ILI,412,2,2
0.0,0.0,82.0,8V,RMP,FAI,416,1,8
0.0,0.0,82.0,AS,WRG,KTN,612,2,3
0.0,0.0,82.0,EM,BFL,SBA,421,2,3
0.0,0.0,82.0,FX,BFL,SBA,416,2,3
0.0,0.0,82.0,FX,SBA,BFL,416,2,10
0.0,0.0,82.0,KO,KTN,WRG,405,2,1
0.0,0.0,82.0,KO,KTN,WRG,405,2,2
0.0,0.0,82.0,KO,KTN,WRG,405,2,3
0.0,0.0,82.0,KO,KTN,WRG,405,2,4
0.0,0.0,82.0,KO,KTN,WRG,405,2,5
0.0,0.0,82.0,KO,KTN,WRG,405,2,6
0.0,0.0,82.0,KO,KTN,WRG,405,2,7
0.0,0.0,82.0,KO,KTN,WRG,405,2,8
0.0,0.0,82.0,KO,KTN,WRG,405,2,9
0.0,0.0,82.0,KO,KTN,WRG,405,2,10
0.0,0.0,82.0,KO,KTN,WRG,405,2,11
0.0,0.0,82.0,KO,KTN,WRG,405,2,12
0.0,0.0,82.0,KO,WRG,KTN,405,2,1
0.0,0.0,82.0,KO,WRG,KTN,405,2,7
0.0,0.0,82.0,KO,WRG,KTN,405,2,8
0.0,0.0,82.0,KO,WRG,KTN,405,2,10
0.0,0.0,82.0,KO,WRG,KTN,405,2,12
0.0,0.0,83.0,7S,EEK,PTU,412,2,10
0.0,0.0,83.0,7S,KUK,KPN,412,2,7
0.0,0.0,83.0,7S,MYU,KPN,412,2,1
0.0,0.0,83.0,7S,PIP,AKN,412,2,5
0.0,0.0,83.0,EM,CVO,PDX,416,2,1
0.0,0.0,83.0,EM,CVO,PDX,416,2,2
0.0,0.0,83.0,EM,CVO,PDX,416,2,3
0.0,0.0,83.0,EM,CVO,PDX,416,2,4
0.0,0.0,83.0,EM,CVO,PDX,416,2,5
0.0,0.0,83.0,EM,CVO,PDX,416,2,6
0.0,0.0,83.0,EM,CVO,PDX,416,2,7
0.0,0.0,83.0,EM,CVO,PDX,416,2,8
0.0,0.0,83.0,EM,CVO,PDX,416,2,9
0.0,0.0,83.0,EM,CVO,PDX,416,2,10
0.0,0.0,83.0,EM,CVO,PDX,416,2,11
0.0,0.0,83.0,EM,CVO,PDX,416,2,12
0.0,0.0,83.0,EM,PDX,CVO,416,2,3
0.0,0.0,83.0,EM,PDX,CVO,416,2,8
